state_id;region_1;region_2;region_3;zipcode;location;area_1;area_2;latitude;longitude;timezone;utc;is_summer_time;active
1;Stuttgart;Heilbronn;Lauffen am Neckar;74348;Lauffen am Neckar;\N;\N;49.07477;9.15609;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Heilbronn;Lauffen am Neckar;74382;Neckarwestheim;\N;\N;49.04664;9.19222;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Heilbronn;Lauffen am Neckar;74226;Nordheim;\N;\N;49.10795;9.13061;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Heilbronn;Leingarten;74211;Leingarten;\N;\N;49.14383;9.12661;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Heilbronn;Möckmühl;74249;Buchhof;\N;\N;49.26231;9.27111;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Heilbronn;Möckmühl;74249;Jagsthausen;\N;\N;49.31054;9.46955;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Heilbronn;Möckmühl;74219;Möckmühl;\N;\N;49.32313;9.35822;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Heilbronn;Möckmühl;74255;Roigheim;\N;\N;49.36430;9.33916;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Heilbronn;Möckmühl;74259;Widdern;\N;\N;49.31690;9.41975;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Heilbronn;Neckarsulm;74235;Erlenbach;\N;\N;49.17039;9.26794;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Heilbronn;Neckarsulm;74172;Neckarsulm;\N;\N;49.18975;9.22740;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Heilbronn;Neckarsulm;74257;Untereisesheim;\N;\N;49.20965;9.20201;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Heilbronn;Neudenau;74861;Neudenau;\N;\N;49.29271;9.27056;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Heilbronn;Neuenstadt am Kocher;74196;Grollenhof;\N;\N;49.23311;9.31611;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Heilbronn;Neuenstadt am Kocher;74239;Hardthausen am Kocher;\N;\N;49.24280;9.40736;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Heilbronn;Neuenstadt am Kocher;74243;Langenbrettach;\N;\N;49.22539;9.38142;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Heilbronn;Neuenstadt am Kocher;74196;Neuenstadt am Kocher;\N;\N;49.23715;9.32997;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Heilbronn;Oberes Zabergäu;74363;Güglingen;\N;\N;49.06664;8.99841;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Heilbronn;Oberes Zabergäu;74397;Pfaffenhofen;\N;\N;49.06366;8.97509;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Heilbronn;Oberes Zabergäu;74374;Zaberfeld;\N;\N;49.05821;8.92634;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Heilbronn;Oberstenfeld;71720;Obere Ölmühle;\N;\N;49.03210;9.35487;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Heilbronn;Oberstenfeld;71720;Untere Ölmühle;\N;\N;49.03210;9.35487;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Heilbronn;Obersulm;74245;Löwenstein;\N;\N;49.09502;9.38040;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Heilbronn;Obersulm;74182;Obersulm;\N;\N;49.13451;9.38362;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Heilbronn;Raum Weinsberg;74246;Eberstadt;\N;\N;49.17878;9.32159;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Heilbronn;Raum Weinsberg;74248;Ellhofen;\N;\N;49.14688;9.32113;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Heilbronn;Raum Weinsberg;74251;Lehrensteinsfeld;\N;\N;49.12890;9.32534;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Heilbronn;Raum Weinsberg;74189;Weinsberg;\N;\N;49.15155;9.28526;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Heilbronn;Schozach-Bottwartal;74232;Abstatt;\N;\N;49.06822;9.29026;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Heilbronn;Schozach-Bottwartal;71717;Beilstein;\N;\N;49.04096;9.31371;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Heilbronn;Schozach-Bottwartal;74360;Ilsfeld;\N;\N;49.05515;9.24461;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Heilbronn;Schozach-Bottwartal;74360;Pfahlhof;\N;\N;49.03548;9.23914;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Heilbronn;Schozach-Bottwartal;74199;Untergruppenbach;\N;\N;49.08981;9.27457;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Heilbronn;Schwaigern;74252;Massenbachhausen;\N;\N;49.17783;9.04572;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Heilbronn;Schwaigern;74193;Schwaigern;\N;\N;49.14143;9.05849;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Heilbronn;Sulzbach;71577;Hals;\N;\N;49.07322;9.50852;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Heilbronn;Wüstenrot;71543;Stocksberg;\N;\N;49.06940;9.40781;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Heilbronn;Wüstenrot;71543;Wüstenrot;\N;\N;49.08044;9.46145;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Hohenlohekreis;Bretzfeld;74626;Bretzfeld;\N;\N;49.17738;9.44041;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Hohenlohekreis;Hohenloher Ebene;74632;Haberhof;\N;\N;49.23596;9.55886;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Hohenlohekreis;Hohenloher Ebene;74635;Kupferzell;\N;\N;49.22746;9.68970;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Hohenlohekreis;Hohenloher Ebene;74632;Neuenstein;\N;\N;49.20619;9.57654;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Hohenlohekreis;Hohenloher Ebene;74632;Orbachshof;\N;\N;49.24942;9.57538;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Hohenlohekreis;Hohenloher Ebene;74638;Waldenburg;\N;\N;49.18959;9.64292;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Hohenlohekreis;Krautheim;74677;Dörzbach;\N;\N;49.38345;9.70742;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Hohenlohekreis;Krautheim;74238;Krautheim;\N;\N;49.38437;9.63418;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Hohenlohekreis;Krautheim;74673;Mulfingen;\N;\N;49.34060;9.80080;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Hohenlohekreis;Künzelsau;74653;Ingelfingen;\N;\N;49.30094;9.65149;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Hohenlohekreis;Künzelsau;74653;Künzelsau;\N;\N;49.27945;9.68788;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Hohenlohekreis;Mittleres Kochertal;74670;Forchtenberg;\N;\N;49.28912;9.56258;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Hohenlohekreis;Mittleres Kochertal;74676;Niedernhall;\N;\N;49.29504;9.61585;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Hohenlohekreis;Mittleres Kochertal;74679;Weißbach;\N;\N;49.29659;9.59512;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Hohenlohekreis;Möckmühl;74249;Buchhof;\N;\N;49.26231;9.27111;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Hohenlohekreis;Möckmühl;74249;Trautenhof;\N;\N;49.31234;9.46736;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Hohenlohekreis;Öhringen;74613;Öhringen;\N;\N;49.20245;9.50310;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Hohenlohekreis;Öhringen;74629;Pfedelbach;\N;\N;49.17720;9.50218;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Hohenlohekreis;Öhringen;74639;Schießhof;\N;\N;49.27018;9.49005;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Hohenlohekreis;Öhringen;74639;Zweiflingen;\N;\N;49.25596;9.51803;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Hohenlohekreis;Schöntal;74214;Schöntal;\N;\N;49.34140;9.55499;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Hohenlohekreis;Schwäbisch Hall;74545;Hinterziegelhalden;\N;\N;49.13191;9.65164;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Asperg;71679;Asperg;\N;\N;48.90573;9.13515;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Besigheim;74354;Besigheim;\N;\N;49.00229;9.14209;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Besigheim;74392;Freudental;\N;\N;49.00958;9.05997;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Besigheim;74376;Gemmrigheim;\N;\N;49.02660;9.15494;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Besigheim;74394;Hessigheim;\N;\N;48.99255;9.18812;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Besigheim;74369;Löchgau;\N;\N;49.00150;9.10690;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Besigheim;74395;Mundelsheim;\N;\N;49.00146;9.20499;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Besigheim;74394;Schreyerhof;\N;\N;48.99649;9.20087;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Besigheim;74399;Walheim;\N;\N;49.01061;9.15447;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Bietigheim-Bissingen;74321;Bietigheim-Bissingen;\N;\N;48.94456;9.10944;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Bietigheim-Bissingen;74379;Ingersheim;\N;\N;48.96106;9.18504;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Bietigheim-Bissingen;71732;Lehenfeld;\N;\N;48.91854;9.13436;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Bietigheim-Bissingen;71732;Silberhälden;\N;\N;48.91923;9.12976;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Bietigheim-Bissingen;71732;Tamm;\N;\N;48.91982;9.11478;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Bönnigheim;74357;Bönnigheim;\N;\N;49.04082;9.09605;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Bönnigheim;74391;Erligheim;\N;\N;49.02030;9.09855;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Bönnigheim;74366;Kirchheim am Neckar;\N;\N;49.04402;9.14504;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Ditzingen;71254;Ditzingen;\N;\N;48.82434;9.06857;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Freiberg am Neckar;71691;Freiberg am Neckar;\N;\N;48.93236;9.20248;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Freiberg am Neckar;74385;Pleidelsheim;\N;\N;48.95923;9.20335;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Gerlingen;70839;Gerlingen;\N;\N;48.79936;9.06400;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Großbottwar;71723;Großbottwar;\N;\N;49.00117;9.29172;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Korntal-Münchingen;70825;Korntal-Münchingen;\N;\N;48.83246;9.12166;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Kornwestheim;70806;Kornwestheim;\N;\N;48.86157;9.18451;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Ludwigsburg;71634;Ludwigsburg;Eglosheim;\N;48.90555;9.17494;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Ludwigsburg;71634;Ludwigsburg;Mitte;\N;48.73269;9.10990;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Ludwigsburg;71634;Ludwigsburg;Nord;\N;48.91368;9.26056;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Ludwigsburg;71634;Ludwigsburg;Stadt Asperg;\N;48.90588;9.13505;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Ludwigsburg;71636;Ludwigsburg;Pflugfelden;\N;48.88664;9.16172;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Ludwigsburg;71636;Ludwigsburg;Süd;\N;48.90148;9.26489;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Ludwigsburg;71636;Ludwigsburg;West;\N;48.77055;9.14249;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Ludwigsburg;71638;Ludwigsburg;Grünbühl;\N;48.88076;9.21790;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Ludwigsburg;71638;Ludwigsburg;Mitte;\N;48.73269;9.10990;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Ludwigsburg;71638;Ludwigsburg;Ost;\N;48.89182;9.20630;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Ludwigsburg;71638;Ludwigsburg;Stadt Kornwestheim;\N;48.85945;9.18458;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Ludwigsburg;71638;Ludwigsburg;Süd;\N;48.90148;9.26489;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Ludwigsburg;71640;Ludwigsburg;Mitte;\N;48.73269;9.10990;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Ludwigsburg;71640;Ludwigsburg;Ost;\N;48.89182;9.20630;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Ludwigsburg;71640;Ludwigsburg;Oßweil;\N;48.89241;9.22783;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Ludwigsburg;71642;Ludwigsburg;Hoheneck;\N;48.91010;9.20303;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Ludwigsburg;71642;Ludwigsburg;Neckarweihingen;\N;48.90994;9.22237;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Ludwigsburg;71642;Ludwigsburg;Nord;\N;48.91368;9.26056;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Ludwigsburg;71642;Ludwigsburg;Poppenweiler;\N;48.90900;9.26512;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Marbach am Neckar;71563;Affalterbach;\N;\N;48.92287;9.32281;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Marbach am Neckar;71726;Benningen am Neckar;\N;\N;48.94679;9.24184;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Marbach am Neckar;71729;Erdmannhausen;\N;\N;48.94177;9.29711;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Marbach am Neckar;71672;Makenhof;\N;\N;48.92956;9.25064;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Marbach am Neckar;71672;Marbach am Neckar;\N;\N;48.94010;9.26095;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Markgröningen;71706;Hardthof;\N;\N;48.89117;9.02854;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Markgröningen;71706;Markgröningen;\N;\N;48.90294;9.08035;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Möglingen;71696;Möglingen;\N;\N;48.88717;9.12656;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Oberstenfeld;71720;Oberstenfeld;\N;\N;49.02496;9.32043;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Remseck am Neckar;71686;Remseck am Neckar;\N;\N;48.86645;9.26889;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Sachsenheim;74343;Sachsenheim;\N;\N;48.96035;9.06345;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Schwieberdingen-Hemmingen;71282;Hemmingen;\N;\N;48.86532;9.03367;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Schwieberdingen-Hemmingen;71701;Schwieberdingen;\N;\N;48.87657;9.07443;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Sonnenhof;70378;Sonnenhof;\N;\N;48.96223;9.23696;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Steinheim-Murr;71711;Hinterbirkenhof;\N;\N;48.97293;9.32401;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Steinheim-Murr;71711;Murr;\N;\N;48.96198;9.25922;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Steinheim-Murr;71711;Steinheim an der Murr;\N;\N;48.96544;9.27860;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Vaihingen an der Enz;71735;Eberdingen;\N;\N;48.87751;8.96424;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Vaihingen an der Enz;71739;Oberriexingen;\N;\N;48.92562;9.02835;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Vaihingen an der Enz;74372;Sersheim;\N;\N;48.96168;9.01449;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Vaihingen an der Enz;71665;Vaihingen an der Enz;\N;\N;48.93059;8.95948;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Winnenden;71364;Birkachhof;\N;\N;48.85325;9.63750;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ludwigsburg;Winnenden;71364;Steinächle;\N;\N;48.90854;9.36338;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Main-Tauber-Kreis;Bad Mergentheim;97959;Assamstadt;\N;\N;49.42718;9.68675;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Main-Tauber-Kreis;Bad Mergentheim;97980;Bad Mergentheim;\N;\N;49.49020;9.77315;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Main-Tauber-Kreis;Bad Mergentheim;97999;Igersheim;\N;\N;49.49303;9.81659;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Main-Tauber-Kreis;Bad Mergentheim;97980;Mönchshof;\N;\N;49.38948;9.83511;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Main-Tauber-Kreis;Boxberg;74744;Ahorn;\N;\N;49.50218;9.53944;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Main-Tauber-Kreis;Boxberg;97944;Boxberg;\N;\N;49.48004;9.64008;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Main-Tauber-Kreis;Creglingen;97993;Creglingen;\N;\N;49.46867;10.03048;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Main-Tauber-Kreis;Freudenberg;97896;Freudenberg;\N;\N;49.74228;9.32374;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Main-Tauber-Kreis;Grünsfeld;97957;Bowiesen;\N;\N;49.57226;9.83135;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Main-Tauber-Kreis;Grünsfeld;97947;Grünsfeld;\N;\N;49.60903;9.74356;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Main-Tauber-Kreis;Grünsfeld;97957;Wittighausen;\N;\N;49.61777;9.84348;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Main-Tauber-Kreis;Külsheim;97900;Külsheim;\N;\N;49.66981;9.52450;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Main-Tauber-Kreis;Lauda-Königshofen;97922;Lauda-Königshofen;\N;\N;49.54609;9.73219;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Main-Tauber-Kreis;Niederstetten;97996;Niederstetten;\N;\N;49.40175;9.91720;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Main-Tauber-Kreis;Tauberbischofsheim;97950;Großrinderfeld;\N;\N;49.66585;9.73311;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Main-Tauber-Kreis;Tauberbischofsheim;97953;Königheim;\N;\N;49.61799;9.59380;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Main-Tauber-Kreis;Tauberbischofsheim;97941;Tauberbischofsheim;\N;\N;49.62401;9.66207;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Main-Tauber-Kreis;Tauberbischofsheim;97956;Werbach;\N;\N;49.66997;9.63894;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Main-Tauber-Kreis;Weikersheim;97990;Standorf;\N;\N;49.44452;9.99846;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Main-Tauber-Kreis;Weikersheim;97990;Weikersheim;\N;\N;49.47996;9.89939;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Main-Tauber-Kreis;Wertheim;97877;Wertheim;\N;\N;49.75868;9.51748;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ostalbkreis;Aalen;73430;Aalen;\N;\N;48.83597;10.08991;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ostalbkreis;Aalen;73431;Aalen;\N;\N;48.86525;10.10421;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ostalbkreis;Aalen;73431;Aalen;Wasseralfingen;\N;48.86525;10.10421;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ostalbkreis;Aalen;73432;Aalen;\N;\N;48.82374;10.20464;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ostalbkreis;Aalen;73432;Aalen;Ebnat;\N;48.79936;10.18442;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ostalbkreis;Aalen;73432;Aalen;Unterkochen;\N;48.81637;10.12686;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ostalbkreis;Aalen;73432;Aalen;Waldhausen;\N;48.82374;10.20464;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ostalbkreis;Aalen;73433;Aalen;\N;\N;48.86525;10.10421;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ostalbkreis;Aalen;73433;Aalen;Hofen;\N;48.82273;9.95987;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ostalbkreis;Aalen;73433;Aalen;Wasseralfingen;\N;48.86525;10.10421;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ostalbkreis;Aalen;73434;Aalen;\N;\N;48.88424;10.04678;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ostalbkreis;Aalen;73434;Aalen;Dewangen;\N;48.87076;10.02380;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ostalbkreis;Aalen;73434;Aalen;Fachsenfeld;\N;48.88424;10.04678;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ostalbkreis;Aalen;73457;Essingen;\N;\N;48.80870;10.02756;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ostalbkreis;Aalen;73460;Hüttlingen;\N;\N;48.89257;10.10036;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ostalbkreis;Abtsgmünd;73453;Abtsgmünd;\N;\N;48.89498;10.00185;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ostalbkreis;Abtsgmünd;73453;Algishofen;\N;\N;48.90994;9.91088;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ostalbkreis;Abtsgmünd;73453;Brandhof;\N;\N;48.93464;9.70501;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ostalbkreis;Abtsgmünd;73453;Fach;\N;\N;48.90979;9.92738;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ostalbkreis;Abtsgmünd;73453;Fuchshäusle;\N;\N;48.89459;10.04393;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ostalbkreis;Abtsgmünd;73453;Langenhalde;\N;\N;48.87211;9.98638;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ostalbkreis;Abtsgmünd;73453;Mühlholz;\N;\N;48.86228;9.95392;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ostalbkreis;Abtsgmünd;73453;Obersiegenbühl;\N;\N;48.89806;10.04415;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ostalbkreis;Abtsgmünd;73453;Rötenbach;\N;\N;48.91663;9.91420;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ostalbkreis;Abtsgmünd;73453;Schlauchhof;\N;\N;48.90690;9.91113;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ostalbkreis;Abtsgmünd;73453;Schleifhäusle;\N;\N;48.94514;10.12084;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ostalbkreis;Abtsgmünd;73453;Suhhaus;\N;\N;48.90644;9.90645;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ostalbkreis;Abtsgmünd;73453;Wahlenhalden;\N;\N;48.91466;9.91333;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ostalbkreis;Abtsgmünd;73453;Zanken;\N;\N;48.89670;10.04139;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ostalbkreis;Alfdorf;73553;Haselbach-Söldhaus;\N;\N;48.82404;9.75237;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ostalbkreis;Bopfingen;73441;Bopfingen;\N;\N;48.85934;10.35393;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ostalbkreis;Bopfingen;73441;Heerhof;\N;\N;48.86412;10.39705;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ostalbkreis;Bopfingen;73441;Hohenlohe;\N;\N;48.81753;10.28811;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ostalbkreis;Bopfingen;73467;Kirchheim am Ries;\N;\N;48.87826;10.39770;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ostalbkreis;Bopfingen;73441;Osterholz;\N;\N;48.86413;10.38397;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ostalbkreis;Bopfingen;73469;Riesbürg;\N;\N;48.84659;10.42038;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ostalbkreis;Crailsheim;74597;Eulenmühle;\N;\N;49.05482;10.16065;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ostalbkreis;Crailsheim;74597;Riegersheim;\N;\N;49.04975;10.15335;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ostalbkreis;Ellwangen (Jagst);73486;Adelmannsfelden;\N;\N;48.95232;10.00159;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ostalbkreis;Ellwangen (Jagst);73479;Adlersteige;\N;\N;48.96483;10.17932;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ostalbkreis;Ellwangen (Jagst);73488;Ellenberg;\N;\N;49.01359;10.21733;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ostalbkreis;Ellwangen (Jagst);73479;Ellwangen (Jagst);\N;\N;48.96103;10.13064;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ostalbkreis;Ellwangen (Jagst);73489;Jagstzell;\N;\N;49.03069;10.09836;Europe/Berlin;UTC+1;true;A
1;Stuttgart;Ostalbkreis;Ellwangen (Jagst);73491;Neuler;\N;\N;48.92837;10.06919;Europe/Berlin;UTC+1;true;A
